Rank	Taxonpath	Taxon	D2.May15	D2.Jun15	D2.Jul15	D2.Aug15	D2.Oct15	D2.Nov15	D2.Jan16	D2.Feb16	D2.Mar16	D2.Apr16	D2.May16	D2.Jun16	D2.Jul16	D2.Aug16	D2.Oct16	D2.Nov16	D2.Dec16	D2.Jan17	D2.Feb17	D2.Mar17	D2.Apr17	D2.May17	D2.Jun17	D2.Jul17	D2.Aug17	D2.Sep17	D2.Nov17	D2.Dec17	D2.Jan18	D2.Feb18	D2.Mar18	D2.Apr18	D2.May18	D2.Jun18	D2.Aug18	D2.Nov18	D2.Dec18	D2.Jan19	D2.Feb19	D2.Apr19	D2.May19	D2.Jun19	D2.Jul19_STR	D2.Aug19	D2.Sep19	D2.Oct19	D2.Nov19	D2.Dec19	D2.Jan20	D2.Feb20	D2.Apr20	D2.May20	D2.Jun20	D2.Jul20	D2.Aug20	D2.Sep20	D2.Nov20	D2.Dec20	D2.Jan21	D2.Feb21	LUR20.Feb15	LUR20.Mar15	LUR20.Apr15	LUR20.May15	LUR20.Jun15	LUR20.Jul15	LUR20.Aug15	LUR20.Sep15	LUR20.Oct15	LUR20.Nov15	LUR20.Dec15	LUR20.Jan16	LUR20.Feb16	LUR20.Mar16	LUR20.Abr16	LUR20.May16	LUR20.Aug16	LUR20.Sep16	LUR20.Nov16	LUR20.Dec16	LUR20.Jan17	LUR20.Mar17	LUR20.Apr17	LUR20_May17	LUR20.Jun17	LUR20.Jul17	LUR20.Aug17	LUR20.Sep17	LUR20.Oct17	LUR20.Nov17	LUR20.Jan18	LUR20.Feb18	LUR20.Mar18	LUR20.Apr18	LUR20.May18	LUR20.Aug18	LUR20.Oct18	LUR20.Nov18	LUR20.Dec18	LUR20.Jan19	LUR20.Feb19	LUR20.Mar19	LUR20.Apr19	LUR20.Jul19_STR	LUR20.Aug19	LUR20.Sep19	LUR20.Oct19	LUR20.Nov19	LUR20.Dec19	LUR20.Jan20	LUR20.Feb20	LUR20.Mar20	LUR20.Apr20	LUR20.May20	LUR20.Jun20	LUR20.Jul20	LUR20.Aug20	LUR20.Sep20	LUR20.Oct20	LUR20.Nov20	LUR20.Dec20	LUR20.Jan21	LUR20.Feb21
phylum	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Saccharimonadia	Saccharimonadia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Gracilibacteria phylum incertae sedis	Gracilibacteria phylum incertae sedis	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	29	1	1	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	12	25	1	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	8	1	0	0	2	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	49
phylum	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Unknown Terrabacteria phylum 1	Unknown Terrabacteria phylum 1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota	Bacteroidota	2995	6121	2510	13886	5890	884	718	977	1660	4601	2626	2575	2118	1574	18257	12452	11693	20323	18558	19393	11720	31619	10930	12905	16078	13885	12035	14120	19473	23987	14212	26326	31687	24785	23365	10059	10592	3205	17360	25068	20347	13010	6002	8267	12924	8606	7877	9508	10921	12895	12802	5429	9186	5892	9628	11078	4757	19063	6952	7937	980	997	19628	3538	5141	27326	6354	10786	2349	2228	14179	12109	1763	2814	4681	2109	2428	4189	12591	9714	12441	22847	23108	35726	18069	19859	7387	16836	19732	17359	10823	9125	8174	19113	38307	6913	26442	7279	15134	10725	11580	20813	29933	11562	12252	18250	6726	12437	9101	5505	11321	13493	20972	10686	13347	25884	15381	8375	9801	13844	12490	6908	7736
phylum	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Gemmatimonadota	Gemmatimonadota	0	0	0	1	1	1	49	8	3	0	0	0	0	0	0	13	29	88	13	3	0	0	0	0	1	0	8	82	869	36	2	0	0	0	3	3	74	141	127	0	1	0	0	0	0	1	33	153	104	9	0	0	1	0	0	0	58	58	104	76	8	0	1	0	0	0	0	0	1	1	250	316	6	3	2	0	0	0	15	182	168	3	0	0	0	0	0	0	0	0	316	60	78	0	4	0	5	10	132	657	90	0	0	0	0	0	1	6	85	56	38	0	1	2	0	0	0	3	0	69	22	130	11
phylum	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade)	4	4	12	149	421	31	90	50	33	5	21	4	1	72	843	1333	914	994	353	307	263	42	28	269	964	430	1114	2010	2322	195	520	298	15	2	1730	1185	1973	451	1135	35	28	89	105	411	1185	1290	2760	2117	2398	943	122	54	20	19	372	1902	552	2477	1185	1630	39	10	20	5	2	719	350	189	77	39	1549	384	36	19	3	5	240	306	703	764	1189	165	106	31	73	1010	158	365	722	909	1256	463	666	226	12	110	198	363	2200	1749	583	107	11	114	600	1065	877	2306	1518	1326	729	631	58	60	22	54	632	283	988	1945	1755	1482	801
phylum	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Fibrobacterota	Fibrobacterota	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	337	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	3	0	0	0	0	6	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	4	1	1	179	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	33	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	8	1	0	0
phylum	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum;Acidobacteriota	Acidobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota	Verrucomicrobiota	128	34	15	868	583	63	16	3	12	9	20	17	86	27	352	1844	254	94	38	23	72	158	424	436	307	712	784	896	257	25	54	98	84	997	630	881	405	79	56	105	343	510	1234	686	760	1691	681	301	176	132	684	477	929	240	248	659	131	756	135	148	13	4	36	109	30	151	850	796	60	124	377	81	2	3	6	96	20	100	876	298	104	17	22	216	362	471	1080	1109	724	1367	168	24	68	38	570	151	1018	444	319	195	58	15	214	1132	700	1059	2605	602	236	165	183	184	59	534	1450	526	313	407	2825	385	418	174	42
phylum	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota	Planctomycetota	1237	95	13	731	93	20	59	40	215	27	12	7	28	40	494	1875	1304	1008	558	246	76	387	521	2124	216	1163	762	1132	3569	2724	324	2678	229	138	2073	976	534	449	297	588	122	62	136	381	62	507	1132	374	900	234	261	1023	111	87	425	439	379	1043	719	199	128	4	209	17	50	125	451	9135	84	19	1048	1129	80	16	14	10	36	92	872	2223	778	130	101	43	264	1088	595	562	1415	2023	1828	603	1117	277	441	509	578	975	786	3176	542	52	1563	75	449	200	332	862	327	630	438	237	37	567	39	38	184	3322	425	498	459	1137	105
phylum	Main genome;Bacteria;Bacteria (superkingdom);Spirochaetes superphylum;Spirochaetota	Spirochaetota	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	49	1	0	0	0	0	0	9	1	8	3	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	71	3	0	0	0	0	0	0	0	2	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3
phylum	Main genome;Bacteria;Bacteria (superkingdom);Dependentiae superphylum;Dependentiae	Dependentiae	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Bacteria;Bacteria (superkingdom);Fusobacteria superphylum;Fusobacteriota	Fusobacteriota	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	3	0	0	0	8	2	0	0	2	0	0	0	1	12	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	628	0	2	0	0	0	0	3	10	21	4	9	0	0	0	0	11	1	3	0	6	3	3	5	0	5	23	4	2	1	3	8	0	0	0	0	28	9	9	45	9	1	3	0	1	0	1	1	0	5	1	105
phylum	Main genome;Bacteria;Bacteria (superkingdom);Nitrospirae superphylum;Nitrospinota	Nitrospinota	0	1	2	0	1	0	113	13	4	0	0	0	0	0	0	13	4	90	61	14	1	1	0	0	0	0	16	83	1212	56	29	3	0	0	7	9	76	181	213	0	1	1	0	1	0	2	19	73	259	53	1	2	0	0	0	0	1	34	176	115	26	2	0	1	0	1	0	0	1	1	257	647	4	5	1	0	0	0	6	439	183	4	0	0	3	0	0	0	0	9	556	119	284	3	6	0	5	46	51	723	138	2	0	0	0	0	6	16	44	214	147	5	1	0	0	0	0	1	1	49	29	298	20
phylum	Main genome;Bacteria;Bacteria (superkingdom);Dadabacteria superphylum;Dadabacteria	Dadabacteria	4	1	0	2	124	7	39	5	4	0	1	0	0	3	139	358	88	150	33	33	6	1	0	0	49	81	183	570	1025	101	84	26	6	0	7	343	426	112	457	6	0	4	1	7	560	274	816	808	878	156	4	10	3	1	2	57	124	336	650	555	11	3	0	0	2	1	1	6	20	8	511	324	6	4	0	1	0	32	213	127	324	1	0	4	1	0	2	49	151	243	632	182	72	23	1	0	3	50	615	425	369	0	4	0	0	70	259	738	531	416	184	23	1	20	0	2	0	10	543	413	198	986	109
phylum	Main genome;Bacteria;Bacteria (superkingdom);Margulisbacteria superphylum;Margulisbacteria	Margulisbacteria	0	0	0	11	0	0	0	0	0	0	0	0	0	4	4	6	4	0	0	0	0	0	0	0	1	3	61	17	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	20	90	0	4	3	0	0	0	0	0	0	0	65	8	8	0	0	0	0	0	0	0	69	4	1	0	0	2	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	11	8	0	3	1	0	0	0	0	0	0	0	4	3	60	25	5	1	0
phylum	Main genome;Archaea;Archaea (superkingdom);Euryarchaea sensu lato superphylum;Thermoplasmatota	Thermoplasmatota	13	2	9	8	159	8	780	182	26	17	7	2	1	12	666	783	2638	976	56	724	684	38	0	4	865	46	776	2292	2611	286	401	29	207	2	26	1328	1281	718	1126	16	486	31	4	6	57	474	1062	1057	775	943	187	27	4	5	3	62	41	2224	576	1582	30	14	57	108	0	0	2	131	16	56	3265	1493	79	86	10	3	1	92	533	1358	2474	980	2577	799	41	53	17	57	24	1553	1562	536	323	376	119	1	242	383	1570	718	159	3101	233	47	67	779	978	1306	729	389	425	682	148	65	12	27	19	25	1488	593	1683	696	1197
phylum	Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota	Thaumarchaeota	0	6	4	6	4	5	2049	430	34	1	0	2	3	4	0	99	284	596	105	51	7	10	0	0	3	0	139	1171	5021	181	213	49	3	2	28	130	1199	1281	1243	13	10	0	2	23	11	77	1174	2576	2368	515	16	39	1	2	0	1	154	693	2909	3441	197	13	18	1	1	12	2	17	18	33	4944	5100	258	23	1	2	2	2	63	1098	2113	11	4	4	5	0	0	11	7	96	3464	762	1480	35	12	0	26	134	1093	2175	451	7	3	2	3	0	51	792	2077	1833	1064	59	5	41	4	3	0	4	55	924	444	5815	510
phylum	Main genome;Archaea;Archaea (superkingdom);DPANN;Nanoarchaeota	Nanoarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	4	0	0	0	0	1	3	1	40	57	4	1	0	0	0	0	0	0	4	1	10	0	0	0	0	0	0	0	0	0	0	0	26	5	0	0	0	0	0	0	1	6	1	0	0	0	0	0	0	0	3	6	1	0	3	0	0	0	0	0	0	48	0	0	0	0	0	0	2	22	25	10	2	0	0	0	0	0	0	5	3	17	0	13	0
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria	Gammaproteobacteria	2204	2356	1342	8926	3003	756	683	692	991	1395	1397	1095	884	739	7730	5127	5076	6507	3871	6767	2142	8577	8948	8074	3654	3538	6237	9323	7412	5410	6691	3893	14189	22290	8460	3633	6906	34494	6932	4825	7491	9322	8179	5802	7339	4856	6736	5830	11720	8639	6292	1328	13694	6818	7626	7710	3667	11629	7095	6220	1410	1068	8144	1697	3001	9000	3070	2508	1034	1308	6142	22537	1084	8734	1304	1459	610	1266	5164	10934	10356	8021	7000	6401	6240	7196	2382	5494	6560	27706	4034	3162	3575	6349	7716	2814	12231	15467	11017	5696	3311	3878	2386	10195	8807	5764	4340	7780	5795	5213	8821	4855	4966	1594	14785	6843	7295	2980	8968	8929	9579	7269	7910
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria	Alphaproteobacteria	4888	2758	1857	12442	9616	1753	2127	2266	2987	6664	3886	2231	3141	3127	16456	17242	11612	17009	19178	31736	15391	22575	24706	26460	19293	11780	21072	23516	25133	28814	25641	15044	32176	29039	24704	16180	25575	11926	21151	28323	20170	30159	27039	21107	29035	21942	19517	17353	27060	16506	23182	3380	27403	16926	26275	25134	18489	46805	17996	21293	4911	3357	25381	3313	3759	15070	6928	1180	3487	3949	16407	13143	4227	1764	5985	2760	2111	4965	14774	20894	19368	27569	26620	23934	25849	26191	16136	15844	28052	19496	13367	16936	12827	22229	8753	5371	19818	28207	23339	16234	15177	20972	4520	21283	26325	25081	24542	18391	14404	12798	13711	17768	18039	3074	21459	20854	23236	2848	24824	37056	26633	22513	11506
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Unknown Proteobacteria class 1	Unknown Proteobacteria class 1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Campylobacterota;Campylobacteria	Campylobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	13	5	2	0	0	0	0	0	7	1	2	3	44	1	2	0	7	0	4	0	10	47	0	15	2	0	0	0	7	19	3	0	7	0	0	0	0	0	3	0	0	4	7	11	3	33	3	2	0	0	8	0	2	20	474	4	4	0	2	1	0	20	99	129	3	45	6	1	0	5	77	11	77	7	24	11	57	25	0	45	67	26	43	1	26	32	1	3	0	12	62	46	9	23	20	12	6	0	1	2	12	7	6	45	11	211
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfovibrionia	Desulfovibrionia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	105	1	0	0	0	0	0	0	0	6	2	0	0	0	0	0	7	6	2	0	6	0	0	0	0	26	35	2	4	0	0	0	0	0	0	2	7	1	0	13	0	1	0	0	0	0	1	2	0	2	0	13
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfuromonadia	Desulfuromonadia	0	0	1	8	1	2	1	0	3	0	0	0	1	2	106	65	4	7	7	1	0	1	0	18	9	24	13	4	36	3	2	0	237	17	68	2	2	2	1	1	19	9	0	5	34	3	6	4	6	0	0	1	2	2	176	89	59	35	7	0	0	0	0	0	0	4	134	522	5	0	6	20	2	1	0	0	3	45	1	0	20	1	0	147	13	44	44	32	19	11	9	2	7	0	44	30	5	6	5	67	3	4	5	1	120	18	3	3	7	12	3	1	0	22	0	0	89	336	23	32	11	4	3
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Myxococcota;Polyangia	Polyangia	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	8	4	9	3	1	0	0	0	0	0	0	22	46	50	2	39	8	0	0	1	6	34	8	9	0	0	0	0	0	2	0	18	40	2	4	0	2	0	0	0	0	1	16	13	0	0	0	0	0	0	0	0	2	1	1	25	7	1	0	0	0	0	0	4	59	71	2	0	0	0	0	0	0	0	29	22	4	8	2	0	0	0	0	67	11	13	2	0	0	0	0	1	12	18	2	14	8	0	8	0	0	0	0	5	13	11	15	3
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Bdellovibrionia	Bdellovibrionia	2	0	6	51	27	1	7	4	1	18	1	0	1	9	35	54	8	87	4	23	1	11	28	186	36	15	24	28	51	30	59	20	10	5	14	20	24	5	49	6	8	22	2	100	83	21	83	3	8	14	25	6	0	2	81	229	11	32	12	3	0	0	6	20	1	143	158	608	3	7	53	52	2	2	21	0	7	7	45	34	54	46	1	8	39	150	131	32	16	31	45	1	4	6	26	39	60	71	54	18	5	7	18	12	134	204	44	51	5	5	8	2	121	10	6	0	96	453	64	16	14	8	62
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Oligoflexia	Oligoflexia	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	12	8	0	1	0	0	0	2	15	1	3	9	52	5	1	0	0	0	0	2	116	41	5	0	1	3	0	0	0	24	81	2	1	35	3	2	1	0	0	0	0	126	7	6	2	0	0	0	0	0	0	2	0	8	34	7	0	0	0	0	0	0	14	55	23	0	0	0	0	4	6	2	0	14	23	1	5	0	0	0	14	14	76	87	5	0	0	1	1	0	0	61	6	1	8	0	1	2	0	0	0	0	7	9	69	20	3
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli	Bacilli	0	2	0	110	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	2	0	0	3	3	2	0	0	0	45	1	0	0	0	0	0	3	1	94	9	1	2	2	1	0	0	2	0	0	0	0	5	1	2	0	2	0	2	1	5	0	0	0	0	0	0	1	3	0	2	3	1240	7	1	1	0	0	0	12	91	109	0	3	0	0	0	0	122	3	19	3	4	3	10	17	0	4	38	32	5	3	5	84	3	2	0	7	100	18	6	93	13	5	4	3	3	2	30	4	1	27	2	243
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia	Clostridia	3	0	0	1	0	0	2	2	0	1	0	0	0	0	0	0	0	12	1	0	1	2	0	0	1	2	0	1	4	158	2	1	0	10	0	0	0	48	85	7	4	0	0	0	0	3	27	1	0	0	0	2	2	0	0	1	0	4	8	13	3	7	15	0	2	0	3	0	0	5	32	1156	15	24	7	0	0	0	28	204	501	11	137	4	0	0	0	189	8	324	24	104	12	57	25	0	83	568	90	26	2	31	85	3	0	0	47	364	95	10	235	27	13	4	1	4	2	28	10	2	64	11	435
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Negativicutes	Negativicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	3	26	0	0	0	2	2	0	0	4	12	0	3	0	0	0	0	0	4	0	0	0	0	0	1	0	0	2	0	1	0	1	0	0	2	0	0	1	1	0	0	1	2	264	3	1	1	0	0	0	13	22	43	6	18	0	1	0	1	71	2	23	0	4	10	1	8	0	32	93	5	5	0	4	3	1	0	0	4	11	6	0	5	6	1	0	2	2	1	2	0	0	7	0	39
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Cyanobacteriia	Cyanobacteriia	1778	51	303	6089	12733	4628	394	92	161	41	414	128	124	3803	2086	16156	2209	654	3777	95	1551	2324	1178	10972	21334	32721	6449	2900	5142	2661	443	1006	4179	3688	12220	24295	2249	2129	1759	5808	1304	5014	993	5148	6638	2728	801	550	5142	2117	2744	582	823	899	8271	8113	6173	3728	1923	3613	692	39	2351	522	78	3820	4871	2710	2498	2638	3153	1091	79	28	32	62	3289	660	9586	4515	1420	41	220	1186	2427	14992	40541	13819	14050	1711	1287	1679	1575	75	2740	7568	10670	3928	1398	6761	2441	138	1464	466	6784	2532	2050	269	660	1197	1566	254	1293	392	494	751	3788	2990	2663	4587	2518	1590	360
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Vampirivibrionia	Vampirivibrionia	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1168	24	1083	3	1	0	0	0	51	2	2	0	0	0	0	0	0	0	3	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	42	19	1	0	0	0	2	375	0	23	8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Sericytochromatia	Sericytochromatia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	26	0	0	0	2	0	0	0	21	0	0	1	3	0	0	0	0	1	1	1	1	0	0	0	0	0	0	74	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Actinobacteria	Actinobacteria	4	1	4	156	56	0	0	1	4	0	0	4	13	22	39	65	16	150	6	30	1	0	3	66	119	228	52	32	19	185	8	5	26	22	102	37	28	7	259	17	4	18	18	65	182	67	66	23	19	6	8	252	36	20	79	356	55	27	53	4	2	0	23	1	3	239	40	40	28	11	12	15	16	0	3	3	26	51	40	106	34	3	151	12	44	45	123	107	86	36	5	11	4	16	24	67	87	22	37	18	6	17	6	33	85	37	111	62	210	11	16	6	32	5	16	48	43	26	121	46	9	17	28
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Acidimicrobiia	Acidimicrobiia	19	26	56	1216	3177	132	252	200	717	242	360	61	47	145	1903	2544	1561	1742	1856	1653	2678	350	427	473	1333	2580	2266	1795	1895	3451	2118	3697	303	202	362	3100	3563	495	1128	1304	772	954	493	385	716	2681	2488	2186	3573	1704	751	49	516	176	491	282	1422	2879	1524	1454	497	77	167	19	14	3986	1030	166	865	282	2505	759	279	129	132	116	169	404	1393	2975	2060	994	1608	117	1119	847	1491	1860	1773	1900	1152	1417	1079	2554	100	275	2445	2370	2929	3633	1219	535	196	355	915	1199	3901	2229	2036	1456	1224	1679	317	88	441	293	444	42	1642	1970	1638	2004	721
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Chloroflexi;Dehalococcoidia	Dehalococcoidia	1	1	0	0	11	2	6	1	0	0	0	0	0	0	8	79	75	18	2	1	0	0	0	0	19	1	344	895	144	1	2	0	0	0	5	112	286	36	50	0	0	0	1	5	34	102	1281	671	135	41	2	11	1	0	0	2	47	242	96	71	1	1	0	0	0	0	0	8	3	6	44	30	0	1	0	0	0	3	23	54	29	0	0	1	0	0	0	5	22	24	123	15	21	0	0	0	0	14	244	85	6	0	0	2	0	3	108	777	270	113	45	0	0	4	0	0	0	5	148	285	155	139	21
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Chloroflexi;JG30-KF-CM66	JG30-KF-CM66	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	2	2	18	2	2	0	0	0	0	0	0	9	94	131	5	2	0	0	0	0	2	33	36	37	1	0	0	0	2	0	0	20	42	149	16	0	0	0	0	0	0	3	37	63	104	4	0	0	0	0	0	0	0	0	0	49	34	4	0	0	0	0	0	2	24	25	0	0	0	0	0	0	0	0	0	61	19	24	1	0	0	2	2	32	89	26	0	0	0	0	0	0	10	18	120	35	1	0	0	0	0	0	1	3	16	14	153	6
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Saccharimonadia;Saccharimonadales class incertae sedis	Saccharimonadales class incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Gracilibacteria phylum incertae sedis;Gracilibacteria	Gracilibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	49
