OTU	D2.May15	D2.Jun15	D2.Jul15	D2.Aug15	D2.Oct15	D2.Nov15	D2.Jan16	D2.Feb16	D2.Mar16	D2.Apr16	D2.May16	D2.Jun16	D2.Jul16	D2.Aug16	D2.Oct16	D2.Nov16	D2.Dec16	D2.Jan17	D2.Feb17	D2.Mar17	D2.Apr17	D2.May17	D2.Jun17	D2.Jul17	D2.Aug17	D2.Sep17	D2.Nov17	D2.Dec17	D2.Jan18	D2.Feb18	D2.Mar18	D2.Apr18	D2.May18	D2.Jun18	D2.Aug18	D2.Nov18	D2.Dec18	D2.Jan19	D2.Feb19	D2.Apr19	D2.May19	D2.Jun19	D2.Jul19_STR	D2.Aug19	D2.Sep19	D2.Oct19	D2.Nov19	D2.Dec19	D2.Jan20	D2.Feb20	D2.Apr20	D2.May20	D2.Jun20	D2.Jul20	D2.Aug20	D2.Sep20	D2.Nov20	D2.Dec20	D2.Jan21	D2.Feb21	LUR20.Feb15	LUR20.Mar15	LUR20.Apr15	LUR20.May15	LUR20.Jun15	LUR20.Jul15	LUR20.Aug15	LUR20.Sep15	LUR20.Oct15	LUR20.Nov15	LUR20.Dec15	LUR20.Jan16	LUR20.Feb16	LUR20.Mar16	LUR20.Abr16	LUR20.May16	LUR20.Aug16	LUR20.Sep16	LUR20.Nov16	LUR20.Dec16	LUR20.Jan17	LUR20.Mar17	LUR20.Apr17	LUR20_May17	LUR20.Jun17	LUR20.Jul17	LUR20.Aug17	LUR20.Sep17	LUR20.Oct17	LUR20.Nov17	LUR20.Jan18	LUR20.Feb18	LUR20.Mar18	LUR20.Apr18	LUR20.May18	LUR20.Aug18	LUR20.Oct18	LUR20.Nov18	LUR20.Dec18	LUR20.Jan19	LUR20.Feb19	LUR20.Mar19	LUR20.Apr19	LUR20.Jul19_STR	LUR20.Aug19	LUR20.Sep19	LUR20.Oct19	LUR20.Nov19	LUR20.Dec19	LUR20.Jan20	LUR20.Feb20	LUR20.Mar20	LUR20.Apr20	LUR20.May20	LUR20.Jun20	LUR20.Jul20	LUR20.Aug20	LUR20.Sep20	LUR20.Oct20	LUR20.Nov20	LUR20.Dec20	LUR20.Jan21	LUR20.Feb21	classification
SWARM_5277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	2	25	0	0	0	0	0	0	2	10	1	2	0	0	0	0	0	0	24	79	2	0	0	0	0	0	0	0	0	0	6	4	0	1	0	0	0	0	0	0	2	0	0	4	4	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	18	1	1	0	0	0	0	2	45	4	5	0	0	0	0	0	0	58	4	0	0	0	0	1	0	0	0	0	1	9	1	14	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Oligoflexia;Oligoflexales;Unknown Oligoflexales family 1
SWARM_4060	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	3	29	13	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	4	4	0	5	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	12	0	0	0	1	0	1	0	1	2	0	34	9	0	0	0	0	0	2	0	0	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea
SWARM_953	55	0	5	3	1	1	0	0	0	0	2	0	1	0	13	1	0	0	0	0	1	143	0	0	0	3	16	2	0	0	0	45	18	43	0	0	0	0	0	0	132	2	0	0	1	0	0	0	0	0	29	3	0	37	0	0	0	0	1	0	0	0	11	7	0	13	0	2	23	5	0	0	0	0	0	15	3	0	13	0	0	0	0	29	9	5	0	1	5	21	0	0	0	21	22	1	33	1	0	0	0	0	1	0	4	0	1	0	0	0	0	1	141	7	7	83	4	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae
SWARM_3712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	36	337	25	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	3	0	6	9	1	1	0	0	0	0	0	62	2	23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	3	6	15	0	0	0	0	0	0	0	0	3	46	2	3	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group
SWARM_818	0	0	0	5	10	0	0	0	1	0	0	0	0	11	17	7	3	0	0	0	0	0	0	0	58	29	24	8	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	11	7	6	1	0	0	0	0	0	0	2	24	15	46	0	0	0	0	0	0	0	198	18	194	2	3	1	0	0	0	0	0	21	25	6	0	0	0	0	0	0	2	34	26	12	5	0	0	0	1	0	25	29	0	1	0	1	1	1	1	50	159	5	8	2	0	0	0	0	0	1	3	30	138	26	9	32	2	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group
SWARM_817	1	0	13	46	20	0	0	0	0	0	0	0	0	16	17	0	0	2	0	0	0	0	0	5	169	56	0	1	0	0	1	1	0	7	22	2	1	0	1	3	0	3	1	55	93	7	1	2	4	0	0	0	7	25	307	244	0	2	0	0	0	0	0	0	0	99	24	0	5	0	0	0	0	0	0	0	19	3	2	0	0	0	0	0	0	8	75	48	20	7	0	0	0	0	2	0	9	1	1	3	0	0	0	0	49	79	11	4	2	1	0	4	1	0	6	24	270	19	15	1	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Puniceispirillales;SAR116 clade
SWARM_20171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Azorhizobium
SWARM_9898	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	10	0	0	0	0	0	0	0	0	1	0	0	0	1	5	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	7	0	0	0	0	0	1	2	2	0	0	0	0	12	0	1	2	0	3	0	1	2	0	1	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
SWARM_3875	0	0	0	0	0	0	0	0	0	0	0	0	0	8	67	165	8	24	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	122	67	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	35	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Xanthobacter
SWARM_23587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);WPS-2
SWARM_2298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Immundisolibacterales;Immundisolibacteraceae
SWARM_2357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
SWARM_8615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter
SWARM_28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	6	0	0	0	11	0	0	0	5	0	2	0	3	15	0	6	0	0	0	0	2	4	0	0	3	0	0	0	0	0	2	0	0	0	3	0	1	6	2	1	0	0	0	0	1	8	249	3	1	0	1	0	0	9	20	52	0	32	0	0	0	5	46	0	29	3	18	5	5	5	0	28	53	16	35	0	15	8	0	2	0	10	26	27	5	15	9	7	3	0	0	0	9	3	6	37	9	147	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae
SWARM_13222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Micavibrionales
SWARM_4807	1	1	1	5	7	2	1	0	0	0	0	1	2	0	7	1	0	0	0	0	0	0	0	2	5	2	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	17	3	0	18	0	0	0	0	0	4	3	3	3	25	0	4	0	0	0	0	0	4	7	7	0	1	1	0	0	0	0	0	3	1	2	3	0	1	0	0	0	27	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	11	155	3	0	8	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae
SWARM_5401	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	32	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
SWARM_13226	0	0	0	15	4	12	4	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;Methylophaga
SWARM_4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae
SWARM_3972	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	2	1	8	0	0	0	0	0	0	0	0	4	49	89	4	1	2	0	0	1	3	18	29	12	0	0	0	0	0	0	0	33	23	8	6	0	0	1	0	0	0	0	47	17	17	3	0	0	0	0	0	0	0	1	0	24	48	1	0	0	0	0	0	15	24	30	2	0	0	0	0	0	0	0	4	34	4	14	0	1	0	0	9	13	26	6	1	0	0	0	0	1	10	12	6	5	0	0	0	0	0	0	0	0	11	22	25	3	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade
SWARM_1808	2	2	11	41	14	0	1	5	0	0	0	0	8	0	86	8	32	1	0	0	1	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	16	0	0	258	257	156	0	0	0	0	0	0	9	0	0	0	37	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	49	0	0	0	0	0	47	35	2	0	0	0	0	0	0	1	0	0	0	0	0	20	0	0	0	4	0	0	1	2	0	2	0	0	0	0	2	0	0	0	1	134	2	3	1	2	2	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Mesonia;Mesonia algae
SWARM_234	0	0	1	0	191	10	25	20	16	0	0	0	0	0	129	106	66	123	31	111	37	4	0	0	44	15	513	473	437	110	212	78	3	0	1	79	500	95	198	5	3	2	0	6	12	157	178	184	335	291	9	10	1	2	1	3	170	655	225	265	19	4	3	1	0	0	2	12	16	53	319	103	29	9	3	0	4	20	127	140	264	44	4	1	0	0	15	18	58	270	215	77	105	64	3	0	68	59	583	398	153	21	0	1	6	41	171	140	137	154	166	42	2	15	0	0	1	5	61	384	355	305	106	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
SWARM_1718	0	0	1	0	0	2	10	3	1	0	0	0	0	1	0	17	6	7	9	13	1	0	0	0	0	1	26	52	117	42	69	9	0	0	0	14	49	12	15	0	0	0	0	0	0	0	6	1	3	18	0	0	0	0	0	0	2	31	36	117	0	0	0	0	1	0	0	0	3	6	58	24	9	3	0	0	0	0	22	22	30	4	0	0	0	0	0	0	1	5	40	28	48	8	0	0	10	13	30	30	5	4	0	0	0	0	0	3	5	7	14	7	0	3	0	0	0	1	1	8	12	70	46	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group
SWARM_1719	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	53	11	19	9	1	0	0	0	0	0	2	2	18	211	42	1	0	0	0	0	9	31	102	13	7	2	0	0	0	0	0	15	16	12	16	0	0	0	0	0	0	1	20	17	16	1	0	0	0	0	0	0	0	1	2	20	74	0	0	0	0	0	0	27	154	50	1	0	1	0	0	1	0	3	11	40	11	33	0	0	0	4	2	27	387	9	0	0	0	0	0	0	3	14	25	32	0	0	4	0	0	0	1	1	5	9	30	0	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae
SWARM_1803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
SWARM_1800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	1	0	43	3	11	0	0	1	0	0	0	0	0	1	0	0	1	11	3	1	0	2	20	7	0	0	1	0	189	5	5	0	5	1	6	2	0	0	0	0	1	0	11	1	14	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	42	0	0	8	5	58	4	0	1	0	231	0	0	0	0	85	0	0	0	1	0	0	5	0	1	0	0	1	0	75	21	2	1	10	1	1	0	1	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Limimaricola
SWARM_2589	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	1	9	0	1	0	0	0	0	0	0	2	16	63	0	2	0	0	0	0	0	13	28	25	1	0	0	0	1	0	0	9	21	77	4	0	0	0	0	0	0	0	11	30	50	2	0	0	0	0	0	0	0	0	0	26	25	4	0	0	0	0	0	1	10	14	0	0	0	0	0	0	0	0	0	26	11	16	1	0	0	1	0	13	42	11	0	0	0	0	0	0	8	7	75	16	1	0	0	0	0	0	0	3	0	2	94	6	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Chloroflexi;JG30-KF-CM66
SWARM_5424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae
SWARM_7872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	0	1	0	0	5	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	11	1	0	0	0	0	64	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group
SWARM_2936	0	0	0	0	15	2	2	0	1	0	0	0	0	0	1	36	7	5	0	2	0	0	0	0	6	3	58	48	37	9	12	0	0	0	0	21	26	6	4	0	0	0	0	0	0	1	3	1	4	5	0	0	0	0	0	0	41	60	6	15	4	0	0	0	0	0	0	0	6	2	10	16	1	0	0	0	0	0	18	22	14	1	0	0	0	0	0	1	9	18	29	7	15	0	0	0	2	17	9	11	4	0	0	0	0	0	2	3	5	2	3	2	0	0	0	0	0	0	15	37	24	18	4	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
SWARM_346	0	0	0	4	20	12	0	0	0	0	0	0	0	49	76	4	4	5	1	4	0	4	3	118	502	155	44	19	11	5	0	0	0	10	156	11	4	0	0	1	0	0	0	0	19	3	4	3	34	3	21	1	1	12	8	138	33	9	1	0	1	0	0	1	0	18	8	73	12	17	14	1	0	0	0	0	31	35	3	0	0	0	2	0	0	298	97	178	1540	155	12	2	4	0	0	167	99	1	4	0	1	5	1	1	18	58	5	10	4	3	1	0	6	1	11	96	78	121	39	56	1	1	0	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae
SWARM_6060	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	2	18	0	40	1	0	0	0	4	6	0	0	0	39	8	0	1	3	0	0	15	3	1	0	5	4	0	0	0	3	1	2	0	7	0	1	0	0	0	0	0	45	0	1	0	0	22	2	1	0	0	0	0	0	4	1	0	1	1	0	0	0	5	15	12	38	7	34	0	1	18	1	0	4	2	0	16	13	1	0	9	28	20	6	2	69	9	2	0	2	10	0	1	17	8	26	4	6	2	2	0	1	8	1	23	0	5	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae
SWARM_3745	0	0	0	7	0	7	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	9	0	0	0	12	0	1	0	1	2	1	0	2	4	40	2	1	7	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	1	23	0	0	0	0	0	1	0	2	0	0	0	2	1	0	0	0	5	0	0	0	1	0	0	66	0	77	5	0	6	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	12	0	0	1	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
SWARM_14638	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	11	0	0	0	0	0	0	1	1	2	6	0	0	0	0	0	0	0	2	0	5	5	0	0	0	0	0	0	0	4	12	31	1	1	0	0	0	0	0	0	1	0	2	14	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	6	0	14	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	7	0	0	1	0	0	0	0	1	4	4	25	7	Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae
SWARM_345	0	0	0	0	12	0	8	7	1	0	0	0	0	0	5	184	419	16	2	2	0	0	0	0	0	0	53	605	851	12	9	2	0	0	8	168	101	16	20	0	0	0	0	0	6	198	612	12	2	0	0	4	2	1	0	0	2	394	36	6	1	0	0	0	0	0	3	33	1	0	196	61	3	0	1	0	1	1	159	374	64	1	0	0	0	2	0	0	0	289	626	23	25	3	1	4	12	416	98	34	13	0	0	0	0	0	111	555	6	4	7	0	0	3	0	0	0	0	41	66	131	23	1	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
SWARM_9711	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	0	1	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinomonadaceae;Unknown Marinomonadaceae genus 1
SWARM_56	67	58	42	60	106	68	29	12	17	17	80	104	99	51	145	444	203	306	450	219	392	2130	816	649	675	318	761	1040	862	113	255	141	518	688	150	640	551	153	249	471	321	1313	383	61	323	168	231	270	580	268	1322	27	207	62	105	143	774	795	335	258	61	11	2137	193	67	99	96	10	117	149	702	171	17	8	10	128	61	81	439	371	244	109	80	167	1083	1253	332	436	486	244	515	239	197	62	14	55	500	319	502	512	286	71	42	323	62	187	157	242	208	187	237	212	435	43	212	115	104	14	242	1186	504	385	78	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
SWARM_10163	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	82	17	1	0	0	0	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae
SWARM_21	12	25	49	1186	1671	72	121	144	649	238	352	57	42	125	1570	1612	1075	1397	1701	1519	2616	345	383	358	706	1317	1176	822	1081	3057	1984	3599	280	202	167	1569	2253	310	910	1281	752	881	445	333	563	1818	1169	1177	2397	1364	714	31	448	168	465	234	773	1611	1073	1022	394	67	153	19	11	3942	976	99	566	200	1714	505	204	107	127	114	134	301	957	2240	1446	948	1581	103	1014	651	861	916	589	1059	692	1099	831	2505	60	127	1962	1561	1968	2834	996	512	133	319	828	887	2565	1183	1129	903	896	1590	301	61	419	279	419	27	917	1070	978	1346	608	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus Actinomarina
