OTU	D2-May15	D2-Jun15	D2-Jul15	D2-Aug15	D2-Oct15	D2-Nov15	D2-Dec15	D2-Jan16	D2-Feb16	D2-Mar16	D2-Apr16	D2-May16	D2-Jun16	D2-Jul16	D2-Aug16	D2-Sep16	D2-Oct16	D2-Nov16	D2-Dec16	D2-Jan17	D2-Feb17	D2-Mar17	D2-Apr17	D2-May17	D2-Jun17	D2-Jul17	D2-Aug17	D2-Sep17	D2-Oct17	D2-Nov17	D2-Dec17	D2-Jan18	D2-Feb18	D2-Mar18	D2-Apr18	D2-May18	D2-Jun18	D2-Aug18	D2-Sep18	D2-Oct18	D2-Nov18	D2-Dec18	D2-Jan19	D2-Feb19	D2-Apr19	D2-May19	D2-Jun19	D2-Jul19_STR	D2-Aug19	D2-Sep19	D2-Oct19	D2-Nov19	D2-Dec19	D2-Jan20	D2-Feb20	D2-Apr20	D2-May20	D2-Jun20	D2-Jul20	D2-Aug20	D2-Sep20	D2-Oct20	D2-Nov20	D2-Dec20	D2-Jan21	D2-Feb21	LUR20-Feb15	LUR20-Mar15	LUR20-Apr15	LUR20-May15	LUR20-Jun15	LUR20-Jul15	LUR20-Aug15	LUR20-Sep15	LUR20-Oct15	LUR20-Nov15	LUR20-Jan16	LUR20-Feb16	LUR20-Mar16	LUR20-Abr16	LUR20-May16	LUR20-Jun16	LUR20-Jul16	LUR20-Aug16	LUR20-Sep16	LUR20-Nov16	LUR20-Dec16	LUR20-Jan17	LUR20-Feb17	LUR20-Mar17	LUR20-Apr17	LUR20_May17	LUR20-Jun17	LUR20-Jul17	LUR20-Aug17	LUR20-Sep17	LUR20-Oct17	LUR20-Nov17	LUR20-Jan18	LUR20-Feb18	LUR20-Mar18	LUR20-Apr18	LUR20-May18	LUR20-Jun18	LUR20-Jul18	LUR20-Aug18	LUR20-Sep18	LUR20-Oct18	LUR20-Nov18	LUR20-Feb19	LUR20-Mar19	LUR20-Apr19	LUR20-Jul19_STR	LUR20-Aug19	LUR20-Sep19	LUR20-Oct19	LUR20-Nov19	LUR20-Dec19	LUR20-Jan20	LUR20-Feb20	LUR20-Mar20	LUR20-Apr20	LUR20-May20	LUR20-Jun20	LUR20-Jul20	LUR20-Aug20	LUR20-Sep20	LUR20-Oct20	LUR20-Nov20	LUR20-Dec20	LUR20-Jan21	LUR20-Feb21	classification
SWARM_2231	0	0	0	0	0	0	9	20	23	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	89	0	6	0	0	0	0	0	0	0	4	26	1	0	0	0	0	0	0	0	32	12	0	0	0	0	0	0	0	0	0	0	5	0	5	1	0	0	0	0	0	0	0	4	3	15	2	0	0	0	0	0	0	0	0	9	9	7	0	0	0	0	0	0	0	0	0	35	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	14	3	0	0	0	0	0	0	0	0	0	3	0	2	0	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulales;Labyrinthulaceae;Labyrinthulaceae X;Labyrinthulaceae X sp.
SWARM_3499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11
SWARM_951	0	0	0	0	0	0	4	2	7	0	0	0	1	0	0	0	0	30	11	76	53	0	12	1	5	0	0	0	0	15	57	75	3	54	17	0	0	0	0	0	4	26	189	18	2	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	4	3	197	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	43	32	128	152	6	8	0	5	0	0	0	0	0	25	2	4	2	0	0	0	0	0	3	0	15	0	0	0	0	0	0	0	0	0	3	2	0	0	1	0	0	0	1	1	2	4	67	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7 X;Dino-Group-II-Clade-7 X sp.
SWARM_1015	0	50	8	0	2	0	1	7	15	0	219	3	3	20	2	9	1	1	1	1	27	4	27	1	0	0	0	0	1	5	0	0	0	22	0	8	0	27	0	0	0	0	1	2	2	0	0	0	8	19	0	0	0	1	0	3	5	47	8	31	2	1	0	3	0	7	0	1	58	0	32	0	0	0	4	3	5	38	0	368	1	2	64	8	8	9	0	5	5	32	30	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	66	1	5	15	7	2	0	0	0	0	1	1	1	3	1	23	0	0	0	2	0	14	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2 X;MOCH-2 XX;MOCH-2 XXX
SWARM_2478	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	9	31	0	0	0	0	0	0	0	0	0	0	0	12	2	2	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	3	4	4	0	0	0	2	0	0	0	0	3	3	0	0	4	0	0	0	0	0	0	227	1	1	0	0	0	0	0	0	0	0	0	10	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-2
SWARM_1980	2	24	0	0	0	0	0	0	0	0	0	0	0	38	26	0	0	2	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	11	22	0	0	0	0	0	0	0	10	94	20	31	1	0	0	0	0	0	1	111	24	2	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	41	10	0	0	0	0	0	0	0	0	24	1	3	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	20	5	0	1	0	0	0	0	0	18	0	1	13	2	1	0	0	0	0	Main genome;Eukaryota;Amorphea;Choanoflagellida;Choanoflagellida (phylum);Choanoflagellatea;Acanthoecida;Acanthoecidae Group G;Acanthoecidae Group G X;Acanthoecidae Group G X sp.
SWARM_813	0	0	0	0	0	0	0	7	26	11	0	0	0	0	0	0	8	7	16	0	0	78	76	2	0	0	32	0	0	1	0	0	140	262	11	76	0	0	0	0	7	10	0	2	12	6	0	0	0	0	0	0	0	0	0	6	1	0	5	2	0	0	0	4	0	2	0	0	14	5	0	0	0	0	0	0	1	31	0	15	3	0	0	0	0	8	5	14	2	433	97	42	0	0	0	3	0	3	0	0	0	31	0	0	0	0	0	3	2	0	418	9	0	0	0	2	0	0	0	0	23	8	0	2	2	1	0	7	0	4	4	13	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1 X
SWARM_811	0	0	0	0	0	1	0	0	4	0	6	0	0	0	0	0	11	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	2	0	147	20	1	0	1	0	2	1	0	0	0	0	4	0	0	0	0	0	0	0	4	0	8	8	5	1	0	4	2	2	6	0	2	0	5	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	5	1	0	2	1	0	2	0	3	4	13	0	5	12	1	4	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae X;Raphidophyceae XX;Heterosigma;Heterosigma akashiwo
SWARM_959	32	0	0	0	2	4	2	12	27	1	0	0	58	3	3	0	4	35	1	20	1	0	0	0	0	0	0	1	0	98	146	100	13	7	0	0	0	0	0	0	13	32	32	21	1	0	6	0	13	16	1	11	30	3	0	8	17	20	47	0	0	6	41	18	11	9	0	6	0	38	0	0	0	1	0	0	63	13	0	0	47	109	0	20	0	14	12	19	7	1	0	0	0	6	0	0	10	7	27	1	1	0	0	0	0	0	0	0	5	12	0	1	1	24	12	2	2	45	13	3	0	2	3	6	3	13	0	0	10	7	14	5	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4 X;Dino-Group-I-Clade-4 X sp.
SWARM_2353	0	0	0	0	0	0	0	2	1	6	0	2	0	0	0	0	0	0	0	5	0	23	7	0	0	0	0	0	0	0	0	0	0	25	0	28	0	0	0	0	0	4	0	0	7	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	1	0	12	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	16	0	38	9	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	92	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	6	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5 X;Dino-Group-II-Clade-5 X sp.
SWARM_3874	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	12	0	13	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	10	3	12	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3E;MAST-3E X;MAST-3E XX
SWARM_3877	0	0	0	0	0	3	0	0	0	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros cf convolutus
SWARM_2350	0	14	0	0	3	0	0	0	3	0	0	0	0	18	0	0	0	3	1	0	0	0	0	0	0	25	7	1	0	2	1	1	0	0	0	0	0	2	0	0	12	0	15	3	0	0	0	1	4	83	2	0	0	3	0	0	0	3	0	0	2	0	0	1	0	2	0	0	0	21	3	0	0	0	0	0	2	16	0	0	0	32	1	0	0	0	0	8	7	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	1	2	0	5	0	0	1	0	0	0	0	19	0	0	0	3	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1 X
SWARM_3979	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6
SWARM_2355	0	5	0	0	1	0	0	0	2	0	0	0	0	9	2	6	8	5	0	0	0	0	2	0	140	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	23	3	0	1	1	0	0	3	0	6	0	1	0	1	2	0	2	2	0	0	0	0	9	3	3	0	3	0	0	0	3	0	0	0	1	10	1	0	16	1	0	1	0	0	0	0	50	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2 X;MOCH-2 XX;MOCH-2 XXX
SWARM_2292	0	0	1	0	0	1	0	0	2	0	14	0	0	2	1	0	2	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	222	2	2	0	0	0	1	0	0	2	0	72	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	25	14	18	0	0	0	0	0	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	3	4	3	1	2	4	0	0	16	53	0	1	0	1	0	2	0	0	0	4	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachnida
SWARM_834	2	0	0	0	0	0	6	17	5	43	0	0	0	0	3	0	0	0	45	31	61	0	0	0	0	0	0	0	0	0	1	8	2	0	0	0	0	0	0	7	0	0	18	0	0	0	0	0	0	1	0	37	5	23	1	0	0	0	0	0	0	0	18	10	1	0	41	7	0	1	0	0	5	0	40	0	52	25	4	0	0	0	0	0	1	0	28	7	124	3	0	0	0	9	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	20	0	0	0	3	8	0	40	5	20	13	0	0	0	3	3	540	1	0	92	4	9	1	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-6;MAST-6 X;MAST-6 XX;MAST-6 XXX
SWARM_2290	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	89	22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7 X;Dino-Group-II-Clade-7 X sp.
SWARM_3977	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II
SWARM_2296	0	74	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	144	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;Amorphea;Choanoflagellida;Choanoflagellida (phylum);Choanoflagellatea;Acanthoecida;Acanthoecida X;Acanthoecida XX
SWARM_2294	0	0	11	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;Amorphea;Choanoflagellida;Choanoflagellida (phylum);Choanoflagellatea;Acanthoecida;Stephanoecidae Group H
SWARM_55	28	10	10	4	13	124	549	765	539	584	412	240	12	5	17	12	30	290	131	153	250	457	185	36	11	13	7	477	0	228	321	900	3167	1600	2043	299	30	3	0	34	42	286	518	203	118	9	0	0	14	6	565	305	151	817	297	3	7	2	0	15	37	80	91	331	719	316	1908	706	36	1057	48	0	110	12	626	1206	2677	1525	191	537	80	10	12	88	146	610	670	906	1139	325	86	258	132	218	759	141	28	153	205	153	177	135	201	14	7	0	0	1571	310	490	338	211	0	48	19	84	92	503	466	422	157	7	1	6	2	5	2	221	54	231	972	123	Main genome;Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Prasino-Clade-V;Pseudoscourfieldiales;Pycnococcaceae
SWARM_1808	0	0	0	0	1	0	21	0	9	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	79	0	0	7	0	0	0	0	3	0	0	0	0	52	0	0	0	0	0	0	0	0	0	53	24	1	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	1	0	54	0	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida X
SWARM_3013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	8	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;Bicoecea;Anoecales;Cafeteriaceae
SWARM_1719	0	0	16	0	0	4	0	0	0	0	0	1	0	15	8	4	2	8	4	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	5	13	3	0	0	13	0	0	0	0	33	3	0	0	0	0	0	0	9	4	0	0	5	2	0	0	0	0	0	0	0	0	0	11	0	9	0	0	0	0	2	0	6	45	4	22	1	44	0	0	0	0	8	27	92	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	3	8	2	0	0	0	0	6	0	0	15	9	0	7	0	4	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I X;MAST-3I XX
SWARM_1716	0	2	0	0	0	0	0	0	0	3	26	0	3	0	17	10	0	0	1	0	5	0	0	24	0	10	7	7	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	3	0	0	0	13	0	0	0	0	0	36	0	0	4	16	19	0	0	0	0	0	0	2	43	0	0	0	7	0	0	0	0	2	0	11	7	0	12	163	1	0	0	0	3	0	1	8	4	71	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	5	0	12	4	0	0	0	0	0	4	16	0	1	3	24	0	0	0	0	0	0	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta;Prymnesiophyceae;Prymnesiophyceae X;Prymnesiophyceae XX;Prymnesiophyceae XXX;Prymnesiophyceae XXX sp.
SWARM_1717	0	7	2	0	6	1	1	0	0	0	0	3	40	3	0	0	12	7	2	0	0	0	0	24	6	40	0	0	0	1	2	1	0	0	0	13	0	1	0	2	3	0	0	0	0	2	13	7	10	8	7	0	0	0	0	1	2	33	0	34	15	0	0	0	0	0	0	0	81	7	9	0	5	0	7	1	0	0	0	0	19	24	7	14	5	4	1	0	0	0	0	26	5	20	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	8	6	2	0	0	0	0	0	0	0	7	0	26	4	1	0	1	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2 X;MOCH-2 XX;MOCH-2 XXX;MOCH-2 XXX sp.
SWARM_1715	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	26	21	0	0	0	0	0	0	0	0	0	0	14	24	18	7	0	0	0	0	0	0	0	0	5	4	16	3	0	5	15	11	0	51	2	8	44	14	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	10	15	0	0	3	12	7	0	0	0	0	0	0	0	0	1	69	1	0	0	0	0	0	0	0	0	0	0	3	9	12	0	2	0	1	3	5	140	6	0	0	1	0	0	0	0	0	0	1	0	1	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II
SWARM_1659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	98	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	6	0	0	0	0	0	0	0	0	0	109	154	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	112	7	0	0	0	0	0	0	0	0	0	0	3	0	3	0	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida X
SWARM_1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	25	0	0	0	0	0	0	0	0	0	0	3	275	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0	0	1	0	0	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida X;Marimonadida XX
SWARM_695	0	25	1	0	0	1	1	2	137	24	0	1	13	1	0	2	0	0	0	0	2	27	0	1	10	99	0	0	0	0	1	26	377	481	2	0	2	7	0	0	0	0	0	0	9	0	9	7	20	0	0	0	0	40	0	0	9	3	0	0	2	0	0	0	0	0	0	1	107	0	12	5	1	0	3	0	2	431	0	12	82	11	39	0	0	0	0	0	4	38	0	0	66	56	0	0	0	3	10	66	78	0	1	0	7	3	0	0	0	0	0	0	5	7	0	0	2	0	4	0	0	0	1	2	2	1	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-16;Dino-Group-II-Clade-16 X;Dino-Group-II-Clade-16 X sp.
SWARM_4204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	14	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista;MAST-4;MAST-4D
SWARM_2759	0	0	106	3	4	0	0	0	0	0	0	5	0	0	0	1	30	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	13	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1 X;Dino-Group-I-Clade-1 X sp.
SWARM_1014	0	0	18	0	17	4	4	3	1	0	40	3	8	11	23	45	28	10	8	9	1	3	14	5	9	11	18	1	0	10	4	0	2	45	0	113	28	5	0	0	14	1	0	11	5	9	38	8	6	6	10	0	0	3	7	5	0	0	1	0	6	0	0	6	3	9	6	4	47	12	4	0	22	0	14	8	0	12	3	70	15	79	9	31	38	6	0	18	1	17	12	33	23	36	8	0	13	15	0	0	0	3	1	0	2	0	0	0	0	16	50	0	58	17	15	14	4	1	0	4	2	5	0	10	2	0	0	13	9	6	1	5	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Triparmaceae;Triparma
SWARM_2755	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	4	13	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	169	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	30	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II;Dino-Group-II X;Dino-Group-II XX;Dino-Group-II XX sp.
SWARM_4209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	16	0	3	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Syndiniales class incertae sedis;Syndiniales;Dino-Group-II
